field_76448_e,inUseLargeArrays,2,A list of pre-allocated int[cacheSize] arrays that were previously returned by getIntCache() and which will not be re-used again until resetIntCache() is called.
field_76449_b,freeSmallArrays,2,A list of pre-allocated int[256] arrays that are currently unused and can be returned by getIntCache()
field_76450_c,inUseSmallArrays,2,A list of pre-allocated int[256] arrays that were previously returned by getIntCache() and which will not be re-used again until resetIntCache() is called.
field_76451_a,intCacheSize,2,
field_76460_b,duration,2,The duration of the potion effect
field_76461_c,amplifier,2,The amplifier of the potion effect
field_76462_a,potionID,2,ID value of the potion this effect matches.
field_76476_f,syncLock,2,
field_76477_g,isRunning,2,
field_76478_d,playerStatsCollector,2,
field_76479_e,threadTrigger,2,set to fire the snooperThread every 15 mins
field_76480_b,uniqueID,2,
field_76481_c,serverUrl,2,URL of the server to send the report to
field_76483_h,selfCounter,2,incremented on every getSelfCounterFor
field_76488_a,doBlockNotify,2,"Sets wither or not the generator should notify blocks of blocks it changes. When the world is first generated, this is false, when saplings grow, this is true."
field_76501_f,height,2,
field_76502_g,heightAttenuation,2,
field_76504_e,heightLimit,2,
field_76508_n,leafDistanceLimit,2,Sets the distance limit for how far away the generator will populate leaves from the base leaf node.
field_76513_k,leafDensity,2,
field_76517_b,numberOfBlocks,2,The number of blocks to generate.
field_76520_b,woodMetadata,2,Sets the metadata for the wood blocks used
field_76521_c,leavesMetadata,2,Sets the metadata for the leaves used in huge trees
field_76522_a,baseHeight,2,The base height of the tree
field_76523_a,mushroomType,2,"The mushroom type. 0 for brown, 1 for red."
field_76530_d,metaLeaves,2,The metadata value of the leaves to use in tree generation.
field_76531_b,vinesGrow,2,True if this tree should grow Vines.
field_76532_c,metaWood,2,The metadata value of the wood to use in tree generation.
field_76533_a,minTreeHeight,2,The minimum height of a generated tree.
field_76539_b,radius,2,The maximum radius used when generating a patch of blocks.
field_76541_b,numberOfBlocks,2,The number of blocks to generate.
field_76545_b,itemsToGenerateInBonusChest,2,Value of this int will determine how much items gonna generate in Bonus Chest.
field_76547_b,nbtTags,2,
field_76548_a,chunkCoordinate,2,
field_76553_a,regionsByFilename,2,A map containing Files as keys and RegionFiles as values
field_76573_f,lightBrightnessTable,2,Light to brightness conversion table
field_76574_g,dimensionId,2,"The id for the dimension (ex. -1: Nether, 0: Overworld, 1: The End)"
field_76575_d,isHellWorld,2,States whether the Hell world provider is used(true) or if the normal world provider is used(false)
field_76576_e,hasNoSky,2,A boolean that tells if a world does not have a sky. Used in calculating weather and skylight
field_76577_b,terrainType,2,
field_76578_c,worldChunkMgr,2,World chunk manager being used to generate chunks
field_76579_a,worldObj,2,world object being used
field_76580_h,colorsSunriseSunset,2,Array for sunrise/sunset colors (RGBA)
field_76585_a,data,2,Byte array of data stored in this holder. Possibly a light map or some chunk data. Data is accessed in 4-bit pieces.
field_76634_f,heightMap,2,
field_76635_g,xPosition,2,The x coordinate of the chunk.
field_76636_d,isChunkLoaded,2,Whether or not this Chunk is currently loaded into the World
field_76637_e,worldObj,2,Reference to the World object.
field_76638_b,precipitationHeightMap,2,"A map, similar to heightMap, that tracks how far down precipitation can fall."
field_76639_c,updateSkylightColumns,2,Which columns need their skylightMaps updated.
field_76641_n,lastSaveTime,2,The time according to World.worldTime when this chunk was last saved
field_76643_l,isModified,2,Set to true if the chunk has been modified and needs to be updated internally.
field_76644_m,hasEntities,2,Whether this Chunk has any Entities and thus requires saving on every tick
field_76645_j,entityLists,2,Array of Lists containing the entities in this Chunk. Each List represents a 16 block subchunk.
field_76646_k,isTerrainPopulated,2,Boolean value indicating if the terrain is populated.
field_76647_h,zPosition,2,The z coordinate of the chunk.
field_76649_t,queuedLightChecks,2,"Contains the current round-robin relight check index, and is implied as the relight check location as well."
field_76650_s,isGapLightingUpdated,2,
field_76651_r,blockBiomeArray,2,Contains a 16x16 mapping on the X/Z plane of the biome ID to which each colum belongs.
field_76652_q,storageArrays,2,"Used to store block IDs, block MSBs, Sky-light maps, Block-light maps, and metadata. Each entry corresponds to a logical segment of 16x16x16 blocks, stacked vertically."
field_76679_g,blocklightArray,2,The NibbleArray containing a block of Block-light data.
field_76682_b,blockRefCount,2,A total count of the number of non-air blocks in this block storage's Chunk.
field_76683_c,tickRefCount,2,Contains the number of blocks in this block storage's parent chunk that require random ticking. Used to cull the Chunk from random tick updates for performance reasons.
field_76684_a,yBase,2,Contains the bottom-most Y block represented by this ExtendedBlockStorage. Typically a multiple of 16.
field_76685_h,skylightArray,2,The NibbleArray containing a block of Sky-light data.
field_76687_b,depthBits,2,
field_76688_c,depthBitsPlusFour,2,
field_76689_a,data,2,
field_76692_f,data,2,
field_76693_g,blocks,2,
field_76694_d,blockLight,2,
field_76695_e,skyLight,2,
field_76696_b,terrainPopulated,2,
field_76697_c,heightmap,2,
field_76698_a,lastUpdated,2,
field_76699_l,z,2,
field_76701_k,x,2,
field_76702_h,entities,2,
field_76714_f,sectorFree,2,
field_76715_g,sizeDelta,2,McRegion sizeDelta
field_76716_d,offsets,2,
field_76717_e,chunkTimestamps,2,
field_76718_b,fileName,2,
field_76719_c,dataFile,2,
field_76720_a,emptySector,2,
field_76721_h,lastModified,2,
field_76722_b,chunkX,2,
field_76723_c,chunkZ,2,
field_76748_D,minHeight,2,The minimum height of this biome. Default 0.1.
field_76749_E,maxHeight,2,The maximum height of this biome. Default 0.3.
field_76750_F,temperature,2,The temperature of this biome.
field_76751_G,rainfall,2,The rainfall in this biome.
field_76752_A,topBlock,2,The block expected to be on the top of this biome
field_76753_B,fillerBlock,2,The block to fill spots in when not on the top
field_76754_C,fillerBlockMetadata,2,
field_76755_L,spawnableWaterCreatureList,2,Holds the classes of any aquatic creature that can be spawned in the water of the biome.
field_76756_M,biomeID,2,"The id number to this biome, and its index in the biomeList array."
field_76757_N,worldGeneratorTrees,2,The tree generator.
field_76758_O,worldGeneratorBigTree,2,The big tree generator.
field_76759_H,waterColorMultiplier,2,Color tint applied to water depending on biome
field_76760_I,theBiomeDecorator,2,The biome decorator.
field_76761_J,spawnableMonsterList,2,Holds the classes of IMobs (hostile mobs) that can be spawned in the biome.
field_76762_K,spawnableCreatureList,2,Holds the classes of any creature that can be spawned in the biome as friendly creature.
field_76763_Q,worldGeneratorSwamp,2,The swamp tree generator.
field_76765_S,enableRain,2,Is true (default) if the biome support rain (desert and nether can't have rain)
field_76766_R,enableSnow,2,Set to true if snow is enabled for this biome.
field_76767_f,forest,2,
field_76768_g,taiga,2,
field_76769_d,desert,2,
field_76770_e,extremeHills,2,
field_76771_b,ocean,2,
field_76772_c,plains,2,
field_76773_a,biomeList,2,"An array of all the biomes, indexed by biome id."
field_76774_n,icePlains,2,
field_76775_o,iceMountains,2,
field_76776_l,frozenOcean,2,
field_76777_m,frozenRiver,2,
field_76778_j,hell,2,
field_76779_k,sky,2,Is the biome used for sky world.
field_76780_h,swampland,2,
field_76781_i,river,2,
field_76782_w,jungle,2,Jungle biome identifier
field_76783_v,extremeHillsEdge,2,Extreme Hills Edge biome.
field_76784_u,taigaHills,2,Taiga Hills biome.
field_76785_t,forestHills,2,Forest Hills biome.
field_76786_s,desertHills,2,Desert Hills biome.
field_76787_r,beach,2,Beach biome.
field_76788_q,mushroomIslandShore,2,
field_76789_p,mushroomIsland,2,
field_76790_z,color,2,
field_76791_y,biomeName,2,
field_76792_x,jungleHills,2,
field_76798_D,mushroomsPerChunk,2,"The number of extra mushroom patches per chunk. It generates 1/4 this number in brown mushroom patches, and 1/8 this number in red mushroom patches. These mushrooms go beyond the default base number of mushrooms."
field_76799_E,reedsPerChunk,2,The number of reeds to generate per chunk. Reeds won't generate if the randomly selected placement is unsuitable.
field_76800_F,cactiPerChunk,2,The number of cactus plants to generate per chunk. Cacti only work on sand.
field_76801_G,sandPerChunk,2,The number of sand patches to generate per chunk. Sand patches only generate when part of it is underwater.
field_76802_A,flowersPerChunk,2,"The number of yellow flower patches to generate per chunk. The game generates much less than this number, since it attempts to generate them at a random altitude."
field_76803_B,grassPerChunk,2,The amount of tall grass to generate per chunk.
field_76804_C,deadBushPerChunk,2,The number of dead bushes to generate per chunk. Used in deserts and swamps.
field_76805_H,sandPerChunk2,2,The number of sand patches to generate per chunk. Sand patches only generate when part of it is underwater. There appear to be two separate fields for this.
field_76806_I,clayPerChunk,2,The number of clay patches to generate per chunk. Only generates when part of it is underwater.
field_76807_J,bigMushroomsPerChunk,2,Amount of big mushrooms per chunk
field_76808_K,generateLakes,2,True if decorator should generate surface lava & water
field_76809_f,clayGen,2,The clay generator.
field_76810_g,sandGen,2,The sand generator.
field_76813_b,randomGenerator,2,The Biome Decorator's random number generator.
field_76815_a,currentWorld,2,The world the BiomeDecorator is currently decorating
field_76818_l,ironGen,2,
field_76819_m,goldGen,2,Field that holds gold WorldGenMinable
field_76820_j,gravelGen,2,
field_76821_k,coalGen,2,
field_76822_h,gravelAsSandGen,2,The gravel generator.
field_76823_i,dirtGen,2,The dirt generator.
field_76824_w,cactusGen,2,Field that holds WorldGenCactus
field_76825_v,reedGen,2,Field that holds WorldGenReed
field_76826_u,bigMushroomGen,2,Field that holds big mushroom generator
field_76827_t,mushroomRedGen,2,Field that holds mushroomRed WorldGenFlowers
field_76828_s,mushroomBrownGen,2,Field that holds mushroomBrown WorldGenFlowers
field_76831_p,lapisGen,2,Field that holds Lapis WorldGenMinable
field_76832_z,treesPerChunk,2,"The number of trees to attempt to generate per chunk. Up to 10 in forests, none in deserts."
field_76833_y,waterlilyPerChunk,2,Amount of waterlilys per chunk.
field_76834_x,waterlilyGen,2,The water lily generation!
field_76835_L,spikeGen,2,
field_76841_d,cache,2,The list of cached BiomeCacheBlocks
field_76842_b,lastCleanupTime,2,"The last time this BiomeCache was cleaned, in milliseconds."
field_76843_c,cacheMap,2,"The map of keys to BiomeCacheBlocks. Keys are based on the chunk x, z coordinates as (x | z << 32)."
field_76844_a,chunkManager,2,Reference to the WorldChunkManager
field_76886_f,lastAccessTime,2,"The last time this BiomeCacheBlock was accessed, in milliseconds."
field_76888_d,xPosition,2,The x coordinate of the BiomeCacheBlock.
field_76889_e,zPosition,2,The z coordinate of the BiomeCacheBlock.
field_76890_b,rainfallValues,2,An array of chunk rainfall values saved by this cache.
field_76891_c,biomes,2,The array of biome types stored in this BiomeCacheBlock.
field_76942_f,biomeCache,2,The biome list.
field_76943_g,biomesToSpawnIn,2,A list of biomes that the player can spawn in.
field_76944_d,genBiomes,2,
field_76945_e,biomeIndexLayer,2,A GenLayer containing the indices into BiomeGenBase.biomeList[]
field_76946_f,rainfall,2,The rainfall in the world
field_76947_d,biomeGenerator,2,The biome generator object.
field_76987_f,shadowOpaque,0,Determines the darkness of the object's shadow. Higher value makes a darker shadow.
field_76989_e,shadowSize,0,
field_76990_c,renderManager,0,
field_76995_b,modelEnderCrystal,0,
field_76998_a,modelBoat,0,instance of ModelBoat for rendering
field_77002_a,scale,0,
field_77013_a,modelMinecart,0,instance of ModelMinecart for rendering
field_77023_b,zLevel,0,Defines the zLevel of rendering of item on GUI.
field_77045_g,mainModel,0,
field_77071_a,modelBipedMain,0,
field_77073_a,scale,0,Scale of the model to use
field_77077_b,rnd,0,
field_77078_a,endermanModel,0,The model of the enderman
field_77084_b,modelDragon,0,An instance of the dragon model in RenderDragon
field_77133_f,worldType,2,
field_77134_g,generatorVersion,2,The int version of the ChunkProvider that generated this world.
field_77135_d,LARGE_BIOMES,2,Large Biome world Type.
field_77136_e,DEFAULT_1_1,2,Default (1.1) world type.
field_77137_b,DEFAULT,2,Default world type.
field_77138_c,FLAT,2,Flat world type.
field_77139_a,worldTypes,2,List of world types.
field_77140_h,canBeCreated,2,Whether this world type can be generated. Normally true; set to false for out-of-date generator versions.
field_77141_i,isWorldTypeVersioned,2,Whether this WorldType has a version or not.
field_77151_f,name,2,
field_77154_e,id,2,
field_77168_f,commandsAllowed,2,True if Commands (cheats) are allowed.
field_77169_g,bonusChestEnabled,2,True if the Bonus Chest is enabled.
field_77170_d,hardcoreEnabled,2,True if hardcore mode is enabled
field_77171_e,terrainType,2,
field_77172_b,theGameType,2,The EnumGameType.
field_77173_c,mapFeaturesEnabled,2,"Switch for the map features. 'true' for enabled, 'false' for disabled."
field_77174_a,seed,2,The seed for the map.
field_77177_f,nextTickEntryID,2,The id number for the next tick entry
field_77178_g,tickEntryID,2,The id of the tick entry
field_77180_e,scheduledTime,2,Time this tick is scheduled to occur at
field_77187_a,random,2,A private Random() function in Teleporter
field_77193_b,eligibleChunksForSpawning,2,The 17x17 area around the player where mobs can spawn
field_77198_c,defaultLightValue,2,
field_77275_b,chunkZPos,2,The Z position of this Chunk Coordinate Pair
field_77276_a,chunkXPos,2,The X position of this Chunk Coordinate Pair
field_77280_f,explosionSize,2,
field_77281_g,affectedBlockPositions,2,A list of ChunkPositions of blocks affected by this explosion
field_77282_d,explosionZ,2,
field_77283_e,exploder,2,
field_77284_b,explosionX,2,
field_77285_c,explosionY,2,
field_77286_a,isFlaming,2,whether or not the explosion sets fire to blocks around it
field_77287_j,worldObj,2,
field_77290_i,explosionRNG,2,
field_77327_f,blastProtection,2,Protection against explosions
field_77329_d,fireProtection,2,Protection against fire
field_77331_b,enchantmentsBookList,2,
field_77333_a,weight,2,
field_77334_n,fireAspect,2,Lights mobs on fire
field_77335_o,looting,2,Mobs have a chance to drop more loot
field_77341_i,aquaAffinity,2,Increases underwater mining rate
field_77342_w,infinity,2,"Infinity enchantment for bows. The bow will not consume arrows anymore, but will still required at least one arrow on inventory use the bow."
field_77343_v,flame,2,Flame enchantment for bows. Arrows fired by the bow will be on fire. Any target hit will also set on fire.
field_77344_u,punch,2,"Knockback enchantments for bows, the arrows will knockback the target when hit."
field_77345_t,power,2,"Power enchantment for bows, add's extra damage to arrows."
field_77346_s,fortune,2,Can multiply the drop rate of items from blocks
field_77347_r,unbreaking,2,"Sometimes, the tool's durability will not be spent when the tool is used"
field_77348_q,silkTouch,2,"Blocks mined will drop themselves, even if it should drop something else (e.g. stone will drop stone, not cobblestone)"
field_77349_p,efficiency,2,Faster resource gathering while in use
field_77350_z,name,2,Used in localisation and stats.
field_77351_y,type,2,The EnumEnchantmentType given to this Enchantment.
field_77352_x,effectId,2,
field_77353_D,thresholdEnchantability,2,"Used on the formula of base enchantability, this is the 'window' factor of values to be able to use thing enchant."
field_77354_A,protectionName,2,Holds the name to be translated of each protection type.
field_77355_B,baseEnchantability,2,Holds the base factor of enchantability needed to be able to use the enchant.
field_77356_a,protectionType,2,"Defines the type of protection of the enchantment, 0 = all, 1 = fire, 2 = fall (feather fall), 3 = explosion and 4 = projectile."
field_77357_C,levelEnchantability,2,Holds how much each level increased the enchantability factor to be able to use this enchant.
field_77358_D,thresholdEnchantability,2,"Used on the formula of base enchantability, this is the 'window' factor of values to be able to use thing enchant."
field_77359_A,protectionName,2,Holds the name to be translated of each protection type.
field_77360_B,baseEnchantability,2,Holds the base factor of enchantability needed to be able to use the enchant.
field_77361_a,damageType,2,"Defines the type of damage of the enchantment, 0 = all, 1 = undead, 3 = arthropods"
field_77362_C,levelEnchantability,2,Holds how much each level increased the enchantability factor to be able to use this enchant.
field_77400_d,toolUses,2,Saves how much has been tool used when put into to slot to be enchanted.
field_77401_b,secondItemToBuy,2,Second Item the Villager buys.
field_77402_c,itemToSell,2,Item the Villager sells.
field_77403_a,itemToBuy,2,Item the Villager buys.
field_77471_a,foliageBuffer,0,Color buffer for foliage
field_77476_b,lightmapTexUnit,0,"An OpenGL constant corresponding to GL_TEXTURE1, used when setting data pertaining to auxiliary OpenGL texture units."
field_77478_a,defaultTexUnit,0,"An OpenGL constant corresponding to GL_TEXTURE0, used when setting data pertaining to auxiliary OpenGL texture units."
field_77481_a,grassBuffer,0,Color buffer for grass
field_77490_b,lanServerIpPort,0,
field_77491_c,timeLastSeen,0,Last time this LanServer was seen.
field_77492_a,lanServerMotd,0,
field_77494_b,entityLiving,2,
field_77495_a,livingModifier,2,Used to calculate the (magic) extra damage based on enchantments of current equipped player item.
field_77496_b,source,2,Used as parameter to calculate the damage modifier (extra armor) on enchantments that the player have on equipped armors.
field_77497_a,damageModifier,2,Used to calculate the damage modifier (extra armor) on enchantments that the player have on equipped armors.
field_77498_b,broadcastAddress,0,InetAddress for 224.0.2.60
field_77499_c,socket,0,The socket we're using to receive packets on.
field_77500_a,localServerList,0,The LanServerList
field_77520_b,enchantmentModifierDamage,2,Used to calculate the extra armor of enchantments on armors equipped on player.
field_77521_c,enchantmentModifierLiving,2,Used to calculate the (magic) extra damage done by enchantments on current equipped item of player.
field_77522_a,enchantmentRand,2,Is the random seed of enchantment effects.
field_77526_d,isStopping,0,
field_77527_e,address,0,
field_77528_b,motd,0,
field_77529_c,socket,0,The socket we're using to send packets on.
field_77555_b,listOfLanServers,0,
field_77556_a,wasUpdated,0,
field_77574_d,recipeItems,2,Is a array of ItemStack that composes the recipe.
field_77575_e,recipeOutput,2,Is the ItemStack that you get when craft the recipe.
field_77576_b,recipeWidth,2,How many horizontal slots this recipe is wide.
field_77577_c,recipeHeight,2,How many vertical slots this recipe uses.
field_77579_b,recipeItems,2,Is a List of ItemStack that composes the recipe.
field_77580_a,recipeOutput,2,Is the ItemStack that you get when craft the recipe.
field_77584_b,recipeItems,2,
field_77585_a,recipePatterns,2,
field_77587_b,recipeItems,2,
field_77588_a,recipePatterns,2,
field_77591_a,recipeItems,2,
field_77597_b,recipes,2,A list of all the recipes added
field_77598_a,instance,2,The static instance of this class
field_77604_b,smeltingList,2,The list of smelting results.
field_77605_c,experienceList,2,A list which contains how many experience points each recipe output will give.
field_77606_a,smeltingBase,2,
field_77610_b,recipeItems,2,
field_77611_a,recipePatterns,2,
field_77697_d,itemRand,2,The RNG used by the Item subclasses.
field_77699_b,maxDamage,2,Maximum damage an item can handle.
field_77700_c,containerItem,2,
field_77701_a,tabToDisplayOn,2,
field_77774_bZ,unlocalizedName,2,The unlocalized name of this item.
field_77777_bU,maxStackSize,2,Maximum size of the stack.
field_77785_bY,potionEffect,2,The string representing this item's effect on a potion when used as an ingredient.
field_77787_bX,hasSubtypes,2,"Some items (like dyes) have multiple subtypes on same item, this is field define this behavior"
field_77789_bW,bFull3D,2,"If true, render the object in full 3D, like weapons and tools."
field_77835_b,SUB_ITEMS_CACHE,2,
field_77836_a,effectCache,2,Contains a map from integers to the list of potion effects that potions with that damage value confer (to prevent recalculating it).
field_77838_b,soilBlockID,2,BlockID of the block the seeds can be planted on.
field_77841_a,minecartType,2,
field_77843_a,theToolMaterial,2,
field_77850_cb,potionDuration,2,set by setPotionEffect
field_77851_ca,potionId,2,represents the potion effect that will occurr upon eating this food. Set by setPotionEffect
field_77852_bZ,alwaysEdible,2,"If this field is true, the food can be consumed even if the player don't need to eat."
field_77853_b,healAmount,2,The amount this food item heals the player.
field_77854_c,saturationModifier,2,
field_77855_a,itemUseDuration,2,Number of ticks to run while 'EnumAction'ing until result.
field_77856_bY,isWolfsFavoriteMeat,2,Whether wolves like this food (true for raw and cooked porkchop).
field_77857_cc,potionAmplifier,2,set by setPotionEffect
field_77858_cd,potionEffectProbability,2,probably of the set potion effect occurring
field_77862_b,toolMaterial,2,The material this tool is made from.
field_77864_a,efficiencyOnProperMaterial,2,
field_77865_bY,damageVsEntity,2,Damage versus entities.
field_77876_a,isFull,2,field for checking if the bucket has been filled.
field_77878_bZ,material,2,The EnumArmorMaterial used for this ItemArmor
field_77879_b,damageReduceAmount,2,Holds the amount of damage that the armor reduces at full durability.
field_77880_c,renderIndex,2,"Used on RenderPlayer to select the correspondent armor to be rendered on the player: 0 is cloth, 1 is chain, 2 is iron, 3 is diamond and 4 is gold."
field_77881_a,armorType,2,"Stores the armor type: 0 is helmet, 1 is plate, 2 is legs and 3 is boots"
field_77882_bY,maxDamageArray,2,Holds the 'base' maxDamage that each armorType have.
field_77918_f,speckledMelonEffect,2,
field_77919_g,blazePowderEffect,2,
field_77920_d,spiderEyeEffect,2,
field_77921_e,fermentedSpiderEyeEffect,2,
field_77922_b,sugarEffect,2,
field_77923_c,ghastTearEffect,2,
field_77925_n,DATAVALUE_COLORS,2,
field_77926_o,potionPrefixes,2,"An array of possible potion prefix names, as translation IDs."
field_77929_j,glowstoneEffect,2,
field_77930_k,gunpowderEffect,2,
field_77931_h,magmaCreamEffect,2,
field_77932_i,redstoneEffect,2,
field_77934_f,rarityName,2,Rarity name.
field_77937_e,rarityColor,2,A decimal representation of the hex color codes of a the color assigned to this rarity type. (13 becomes d as in \247d which is light purple)
field_77990_d,stackTagCompound,2,A NBTTagMap containing data about an ItemStack. Can only be used for non stackable items
field_77991_e,itemDamage,2,
field_77992_b,animationsToGo,2,"Number of animation frames to go when receiving an item (by walking into it, for example)."
field_77994_a,stackSize,2,Size of the stack.
field_78001_f,harvestLevel,2,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = WOOD/GOLD)"
field_78002_g,maxUses,2,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
field_78008_j,enchantability,2,Defines the natural enchantability factor of the material.
field_78010_h,efficiencyOnProperMaterial,2,The strength of this tool material against blocks which it is effective against.
field_78011_i,damageVsEntity,2,Damage versus entities.
field_78026_f,tabMisc,2,
field_78027_g,tabAllSearch,2,
field_78028_d,tabRedstone,2,
field_78029_e,tabTransport,2,
field_78030_b,tabBlock,2,
field_78031_c,tabDecorations,2,
field_78032_a,creativeTabArray,2,
field_78033_n,tabIndex,2,
field_78034_o,tabLabel,2,
field_78035_l,tabMaterials,2,
field_78036_m,tabInventory,2,
field_78037_j,tabCombat,2,
field_78038_k,tabBrewing,2,
field_78039_h,tabFood,2,
field_78040_i,tabTools,2,
field_78041_r,drawTitle,2,Whether to draw the title in the foreground of the creative GUI
field_78042_q,hasScrollbar,2,
field_78043_p,theTexture,2,Texture to use.
field_78048_f,maxDamageFactor,2,"Holds the maximum damage factor (each piece multiply this by it's own value) of the material, this is the item damage (how much can absorb before breaks)"
field_78049_g,damageReductionAmountArray,2,"Holds the damage reduction (each 1 points is half a shield on gui) of each piece of armor (helmet, plate, legs and boots)"
field_78055_h,enchantability,2,Return the enchantability factor of the material
field_78089_u,textureHeight,0,
field_78090_t,textureWidth,0,
field_78091_s,isChild,0,
field_78092_r,boxList,0,This is a list of all the boxes (ModelRenderer.class) in the current model.
field_78093_q,isRiding,0,
field_78094_a,modelTextureMap,0,A mapping for all texture offsets
field_78095_p,swingProgress,0,
field_78096_f,flippingPageLeft,0,Right cover renderer (when facing the book)
field_78097_g,bookSpine,0,The renderer of spine of the book
field_78098_d,pagesLeft,0,The left pages renderer (when facing the book)
field_78099_e,flippingPageRight,0,Right cover renderer (when facing the book)
field_78100_b,coverLeft,0,Left cover renderer (when facing the book)
field_78101_c,pagesRight,0,The right pages renderer (when facing the book)
field_78102_a,coverRight,0,Right cover renderer (when facing the book)
field_78103_a,boatSides,0,
field_78105_b,blazeHead,0,
field_78106_a,blazeSticks,0,The sticks that fly around the Blaze.
field_78108_b,core,0,
field_78109_a,segments,0,
field_78115_e,bipedBody,0,
field_78116_c,bipedHead,0,
field_78117_n,isSneak,0,
field_78118_o,aimedBow,0,Records whether the model should be rendered aiming a bow.
field_78119_l,heldItemLeft,0,"Records whether the model should be rendered holding an item in the left hand, and if that item is a block."
field_78120_m,heldItemRight,0,"Records whether the model should be rendered holding an item in the right hand, and if that item is a block."
field_78125_b,isAttacking,0,Is the enderman attacking an entity?
field_78126_a,isCarrying,0,Is the enderman carrying a block?
field_78127_b,tentacles,0,
field_78128_a,body,0,
field_78129_f,leg3,0,
field_78130_g,leg4,0,
field_78131_d,leg1,0,
field_78132_e,leg2,0,
field_78133_b,creeperArmor,0,
field_78134_c,body,0,
field_78135_a,head,0,
field_78136_f,leftWing,0,
field_78137_g,bill,0,
field_78138_d,leftLeg,0,
field_78139_e,rightWing,0,
field_78140_b,body,0,
field_78141_c,rightLeg,0,
field_78142_a,head,0,
field_78143_h,chin,0,
field_78144_f,leg4,0,
field_78145_g,childYOffset,0,
field_78146_d,leg2,0,
field_78147_e,leg3,0,
field_78148_b,body,0,
field_78149_c,leg1,0,
field_78150_a,head,0,
field_78151_h,childZOffset,0,
field_78152_i,headRotationAngleX,0,
field_78154_a,sideModels,0,
field_78155_f,ocelotTail2,0,The second part of tail model for the Ocelot.
field_78156_g,ocelotHead,0,The head model for the Ocelot.
field_78157_d,ocelotFrontRightLeg,0,The front right leg model for the Ocelot.
field_78158_e,ocelotTail,0,The tail model for the Ocelot.
field_78159_b,ocelotBackRightLeg,0,The back right leg model for the Ocelot.
field_78160_c,ocelotFrontLeftLeg,0,The front left leg model for the Ocelot.
field_78161_a,ocelotBackLeftLeg,0,The back left leg model for the Ocelot.
field_78162_h,ocelotBody,0,The body model for the Ocelot.
field_78165_b,signStick,0,The stick a sign stands on.
field_78166_a,signBoard,0,The board on a sign that has the writing on it.
field_78167_d,silverfishBoxLength,0,"The widths, heights, and lengths for the silverfish model boxes."
field_78168_e,silverfishTexturePositions,0,The texture positions for the silverfish's model's boxes.
field_78169_b,silverfishWings,0,The wings (dust-looking sprites) on the silverfish's model.
field_78171_a,silverfishBodyParts,0,The body parts of the silverfish's model.
field_78173_f,ironGolemRightLeg,0,The right leg model for the Iron Golem.
field_78174_d,ironGolemLeftArm,0,The left arm model for the iron golem.
field_78175_e,ironGolemLeftLeg,0,The left leg model for the Iron Golem.
field_78176_b,ironGolemBody,0,The body model for the iron golem.
field_78177_c,ironGolemRightArm,0,The right arm model for the iron golem.
field_78178_a,ironGolemHead,0,The head model for the iron golem.
field_78179_f,wolfLeg4,0,Wolf's fourth leg
field_78180_g,wolfTail,0,The wolf's tail
field_78181_d,wolfLeg2,0,Wolf's second leg
field_78182_e,wolfLeg3,0,Wolf's third leg
field_78183_b,wolfBody,0,The wolf's body
field_78184_c,wolfLeg1,0,Wolf'se first leg
field_78185_a,wolfHeadMain,0,main box for the wolf head
field_78186_h,wolfMane,0,The wolf's mane
field_78187_d,rightVillagerLeg,0,The right leg of the VillagerModel
field_78188_e,leftVillagerLeg,0,The left leg of the VillagerModel
field_78189_b,villagerBody,0,The body of the VillagerModel
field_78190_c,villagerArms,0,The arms of the VillagerModel
field_78191_a,villagerHead,0,The head box of the VillagerModel
field_78192_d,rightHand,0,
field_78193_e,leftHand,0,
field_78194_b,bottomBody,0,
field_78195_c,head,0,
field_78196_a,body,0,
field_78197_d,slimeMouth,0,The slime's mouth
field_78198_b,slimeRightEye,0,The slime's right eye
field_78199_c,slimeLeftEye,0,The slime's left eye
field_78200_a,slimeBodies,0,"The slime's bodies, both the inside box and the outside box"
field_78201_b,squidTentacles,0,The squid's tentacles
field_78202_a,squidBody,0,The squid's body
field_78203_f,spiderLeg3,0,Spider's third leg
field_78204_g,spiderLeg4,0,Spider's fourth leg
field_78205_d,spiderLeg1,0,Spider's first leg
field_78206_e,spiderLeg2,0,Spider's second leg
field_78207_b,spiderNeck,0,The spider's neck box
field_78208_c,spiderBody,0,The spider's body box
field_78209_a,spiderHead,0,The spider's head box
field_78210_j,spiderLeg7,0,Spider's seventh leg
field_78211_k,spiderLeg8,0,Spider's eight leg
field_78212_h,spiderLeg5,0,Spider's fifth leg
field_78213_i,spiderLeg6,0,Spider's sixth leg
field_78215_f,frontLeg,0,The front leg Model renderer of the dragon
field_78216_g,rearLegTip,0,The rear leg tip Model renderer of the dragon
field_78217_d,body,0,The body Model renderer of the dragon
field_78218_e,rearLeg,0,The rear leg Model renderer of the dragon
field_78219_b,spine,0,The spine Model renderer of the dragon
field_78220_c,jaw,0,The jaw Model renderer of the dragon
field_78221_a,head,0,The head Model renderer of the dragon
field_78222_l,wingTip,0,The wing tip Model renderer of the dragon
field_78223_m,partialTicks,0,
field_78224_j,frontFoot,0,The front foot Model renderer of the dragon
